	1	2	3	4	5	6	7	8	9	10	11	12
cell2089	0.51817656	0.0656529	0.0034816572	0.0	0.08150553	0.10304398	0.06881015	0.043424703	0.023860572	0.047439136	0.027058637	0.011061603
cell2090	0.47477266	0.011029676	0.028528932	0.028220419	0.03316162	0.03781756	0.009466958	0.04918161	0.007300114	0.03920171	0.19923621	0.061763253
cell2091	0.5528004	0.060447875	0.026162472	0.03788748	0.049668945	0.047649853	0.07886383	0.07297779	0.022385338	0.019969294	0.011051512	0.020287344
cell2092	0.52388763	0.06990934	0.016512228	0.013415531	0.069894865	0.030852707	0.07900064	0.0675402	0.06401389	0.009474245	0.013293773	0.0561157
cell2093	0.5747334	0.02642436	0.0038653102	0.044355232	0.0	0.037151545	0.06173406	0.02526903	0.1246646	0.07438751	0.032114346	0.024409574
cell2094	0.46924216	0.010625011	0.07316988	0.027855162	0.059299357	0.07518503	0.06456633	0.05785562	0.05415139	0.03496053	0.0028881384	0.0902612
cell2095	0.60005206	0.0	0.034669224	0.062425744	0.0	0.025182514	0.06681003	0.07325092	0.1152526	0.0	0.024744144	0.006020778
cell2096	0.67377675	0.0	0.05380387	0.019332452	0.04132816	0.006319287	0.0	0.018954279	0.041201793	0.13369937	0.0	0.051455084
cell2097	0.5556829	0.03233578	0.03206689	0.0176428	0.055567786	0.049057633	0.01677583	0.05402367	0.018085765	0.10055162	0.07460416	0.008225212
cell2098	0.45034048	0.050020806	0.026835363	0.055920698	0.08717353	0.045524187	0.066306256	0.10821773	0.014973239	0.02278129	0.00989882	0.037839137
cell2099	0.3858666	0.07539717	0.049916834	0.09662263	0.06895129	0.07536864	0.101598896	0.12919503	0.008982374	0.016022898	0.0	0.000963999
cell2100	0.39877653	0.056643527	0.011217634	0.090842076	0.07655636	0.078127034	0.07710628	0.08267592	0.0	0.037901137	0.030529886	0.074029714
cell2101	0.47877023	0.049477886	0.04977028	0.039023664	0.074458025	0.041409265	0.046657432	0.04508754	0.03132703	0.10431173	0.010751977	0.032431286
cell2102	0.5749386	0.08844798	0.031383265	0.050080862	0.03869439	0.009677556	0.013324736	0.056190472	0.051981647	0.080683075	0.013015605	0.0
cell2103	0.63748807	0.05344266	0.0873217	0.053850025	0.027832946	0.021479605	0.0	0.033957813	0.033126537	0.049806446	0.0	0.0033371071
cell2104	0.5380741	0.056729186	0.023564797	0.038862456	0.07389622	0.06697827	0.055264838	0.04645731	0.042468823	0.0029187547	0.01690115	0.04695633
cell2105	0.4580988	0.05309824	0.06447118	0.07974534	0.07427715	0.020724822	0.088568375	0.03956463	0.06791735	0.004101867	0.002707766	0.019366
cell2106	0.5709723	0.0026034068	0.0018308855	0.018578455	0.027973695	0.033982605	0.04513837	0.09069666	0.08651383	0.0151572265	0.011792395	0.07596973
cell2107	0.5671494	0.05898705	0.031922583	0.012593892	0.0	0.055500768	0.06497428	0.008411696	0.12876494	0.0	0.052531328	0.025628343
cell2108	0.49490184	0.051485594	0.047443	0.017441072	0.045335833	0.065406226	0.013368441	0.042076144	0.08236236	0.06440962	0.042857245	0.018939879
cell2109	0.5669236	0.03289849	0.05212723	0.05351412	0.056294985	0.05308357	0.08746158	0.03281824	0.032123573	0.0	0.030697389	0.010046075
cell2110	0.5151193	0.0	0.10021467	0.02529757	0.06694538	0.04601122	0.07967394	0.06763682	0.005880062	0.03572692	0.030742671	0.032341003
cell2111	0.59782714	0.048246346	0.008519578	0.060606536	0.051058613	0.020473093	0.06841807	0.0280386	0.041878726	0.058760643	0.013792056	0.003270692
cell2112	0.44872433	0.029691549	0.0	0.051928762	0.023778522	0.017668191	0.054919276	0.008986038	0.067671925	0.04453415	0.2318552	0.0
cell2113	0.5750422	0.051315118	0.0021002179	0.026006052	0.03639862	0.019441314	0.03255014	0.05002517	0.10188735	0.0	0.0023364646	0.10247537
cell2114	0.52990216	0.053518858	0.044619374	0.03179441	0.06316235	0.03091433	0.0979155	0.07654972	0.01835861	0.043839425	0.0	0.003945904
cell2115	0.5350377	0.034717474	0.03711329	0.0400404	0.041327715	0.037326243	0.042662717	0.081048176	0.026556825	0.028907297	0.029630173	0.06626775
cell2116	0.6220276	0.010101134	0.03529318	0.009608534	0.037435304	0.04322197	0.07834415	0.032078434	0.056015894	0.012335941	0.043522842	0.037525963
cell2117	0.51902914	0.01046754	0.03404641	0.052694175	0.10706747	0.049591377	0.060602996	0.12515698	0.0	0.0	0.036088545	0.0
cell2118	0.5121862	0.06990835	0.030324547	0.0438653	0.059917945	0.07607095	0.061064944	0.031412885	0.035988938	0.0	0.046327937	0.017660366
cell2119	0.5165364	0.14201242	0.0077206832	0.00052336074	0.08151495	0.029689623	0.08616458	0.021747556	0.025195623	0.07610324	0.0030120693	0.02314221
cell2120	0.4183805	0.06340107	0.048218895	0.042135976	0.10832923	0.013807641	0.0010866587	0.03752652	0.028753558	0.09770302	0.013866119	0.12525405
cell2121	0.59179854	0.03859591	0.021362724	0.0085930005	0.09399718	0.0	0.0	0.042710852	0.03794495	0.047434274	0.036664926	0.0669913
cell2122	0.43346328	0.085596226	0.0	0.036436487	0.0873546	0.042898886	0.056174934	0.05264851	0.043051694	0.10011078	0.006435311	0.021944694
cell2123	0.5537061	0.03956042	0.032830726	0.027760942	0.08723814	0.042527523	0.0004060908	0.05243124	0.02135586	0.04719947	0.0	0.08299687
cell2124	0.5363165	0.046928592	0.04981725	0.076995224	0.070005625	0.035270143	0.030709261	0.048081364	0.042683415	0.03163834	0.010095004	0.020714015
cell2125	0.46223578	0.028494257	0.03421047	0.055731118	0.09090495	0.032562193	0.035984404	0.056992147	0.0	0.08563801	0.027989002	0.06952696
cell2126	0.4577245	0.036524184	0.052784573	0.050180595	0.064840786	0.021345481	0.052600104	0.050737705	0.05286649	0.062018465	0.018017834	0.065653116
cell2127	0.45672148	0.022060627	0.08259576	0.036235817	0.0659484	0.042167325	0.01827282	0.063414164	0.044496316	0.08946311	0.022009159	0.047127385
cell2128	0.61043745	0.063416146	0.03414603	0.01146925	0.08166867	0.013343312	0.103979185	0.029144306	0.0035669408	0.039606746	0.0	0.011086789
cell2129	0.4966521	0.048795916	0.036891572	0.043156378	0.06087666	0.025946716	0.09788756	0.0641197	0.053842254	0.01338914	0.019339992	0.013978755
cell2130	0.52711487	0.023730215	0.0	0.002409685	0.0	0.011626733	0.046853784	0.049528766	0.067819014	0.0	0.27375135	0.01782307
cell2131	0.5144561	0.07840983	0.035676226	0.061891533	0.07366892	0.04691687	0.044978272	0.055631954	0.027297754	0.03958579	0.013338522	0.0
cell2132	0.601649	0.025445772	0.04159468	0.08570273	0.02399977	0.0	0.041464847	0.044637837	0.0617293	0.023196599	0.0	0.06169178
cell2133	0.49761212	0.021716999	0.05398251	0.063634284	0.07484415	0.0	0.03933282	0.030712288	0.0	0.044198107	0.12978423	0.027891116
cell2134	0.5232376	0.110647276	0.029827155	0.057706736	0.1349208	0.06810929	0.04206389	0.024661183	0.0	0.0	0.016016353	0.0
cell2135	0.63625443	0.040241364	0.0	0.023126464	0.013220745	0.03300931	0.081565194	0.093081914	0.04646691	0.0	0.00046489548	0.049554694
cell2136	0.6003222	0.0	0.0	0.032970764	0.04312172	0.045764636	0.040939245	0.0013571995	0.0066351998	0.047753815	0.140252	0.046638254
cell2137	0.58259773	0.04071838	0.03807939	0.026054699	0.06551026	0.02470086	0.076267056	0.04964158	0.019064115	0.047322843	0.010077355	0.018723996
cell2138	0.5520852	0.06550417	0.010486797	0.036448058	0.039009467	0.078472205	0.048962094	0.028682169	0.056171574	0.00808214	0.011007147	0.056225095
cell2139	0.52948684	0.011131313	0.0	0.119402915	0.08417064	0.044051208	0.026693678	0.08135079	0.02048686	0.0	0.06619152	0.018688122
cell2140	0.6093186	0.043773036	0.060805332	0.04200204	0.064827695	0.0	0.038815994	0.040918354	0.015284929	0.0	0.05610128	0.026646694
cell2141	0.49463683	0.07426412	0.050186142	0.054949798	0.08711307	0.019172791	0.09157363	0.05918251	0.020143766	0.03030622	0.0	0.0
cell2142	0.63062805	0.0085011795	0.012921504	0.022952603	0.0	0.057807114	0.059702255	0.03563984	0.17533563	0.0	0.0035159574	0.0
cell2143	0.6047059	0.0	0.060967036	0.0	0.08800965	0.013871401	0.022016006	0.07070981	0.002485507	0.08016334	0.028190132	0.031744484
cell2144	0.5416548	0.014843477	0.039835982	0.052667078	0.080034606	0.055268973	0.07782958	0.05271921	0.031433374	0.020522168	0.009651404	0.0
cell2145	0.43961924	0.08563367	0.045292683	0.07667855	0.076845706	0.044288658	0.0007079965	0.04142252	0.0032835754	0.17882344	0.017498322	0.0
cell2146	0.5182635	0.082288094	0.06879817	0.03347966	0.016943505	0.0	0.0	0.06977404	0.060227096	0.10716635	0.041946553	0.008713232
cell2147	0.44279906	0.020807214	0.078138635	0.037529476	0.09482078	0.00086339033	0.09434729	0.111513495	0.022213258	0.0	0.0063969386	0.10096537
cell2148	0.5131717	0.14268842	0.06076898	0.012030207	0.085503444	0.0	0.03331683	0.021639382	0.0	0.07420775	0.021881424	0.03831753
cell2149	0.5817789	0.010062083	0.03888081	0.046805393	0.078123726	0.031150859	0.058058318	0.10598947	0.0	0.020781185	0.021362491	0.012502025
cell2150	0.47644794	0.05343754	0.025776437	0.03485466	0.034496892	0.04053174	0.105704285	0.062305592	0.11239811	0.030435817	0.02924046	0.0
cell2151	0.5027216	0.0735178	0.03592953	0.035157423	0.051752567	0.04956309	0.057389434	0.086325854	0.042184256	0.06149293	0.0016416223	0.00681693
cell2152	0.5318046	0.051201407	0.0	0.06730743	0.04738705	0.01604035	0.0	0.08877492	0.0	0.18331115	0.034611393	0.0
cell2153	0.46606174	0.0	0.043216925	0.0055710534	0.0	0.0444727	0.02557828	0.056142256	0.013570095	0.055722695	0.1977381	0.07154803
cell2154	0.5314364	0.030139398	0.08903456	0.037178706	0.0	0.032913283	0.07546198	0.0	0.107518815	0.0	0.016646136	0.09401578
cell2155	0.66556203	0.009250889	0.037313428	0.0010178116	0.06945564	0.0029059693	0.07617684	0.05013373	0.03554458	0.032244187	0.0	0.040187977
cell2156	0.47084183	0.03723022	0.043018766	0.022826593	0.02572835	0.02611713	0.052676026	0.060077168	0.08548761	0.053499702	0.05672965	0.07009769
cell2157	0.67103577	0.04962772	0.0	0.040697854	0.002830368	0.0	0.047690503	0.028493345	0.15497492	0.005407489	2.5206211e-05	0.0
cell2158	0.49518755	0.08066711	0.05906367	0.028209228	0.008090722	0.030954974	0.08444553	0.0	0.1288279	0.055105183	0.024036713	0.0
cell2159	0.48631433	0.038451176	0.04199571	0.07088891	0.085340485	0.031252187	0.08435945	0.0	0.017631644	0.042058036	0.0043345513	0.081479736
cell2160	0.4858796	0.01685415	0.0785528	0.03799929	0.054080926	0.04278711	0.015366613	0.010642403	0.0	0.04514874	0.16953067	0.03240743
cell2161	0.5102069	0.06306422	0.022087442	0.019612448	0.0758098	0.07195689	0.06596858	0.045248657	0.06366454	0.023988772	0.023666466	0.0
cell2162	0.5575859	0.055660997	0.06141772	0.0	0.05454703	0.013291686	0.06514328	0.036435984	0.06599663	0.037108094	0.0042478573	0.046588887
cell2163	0.4815995	0.08022016	0.020031447	0.01506348	0.045358416	0.03394095	0.10023867	0.11452838	0.016814074	0.018209651	0.004580834	0.042851336
cell2164	0.48319992	0.014080837	0.057183463	0.031688888	0.090235725	0.062966794	0.0707645	0.05505598	0.0	0.0	0.052368663	0.08702088
cell2165	0.4643963	0.06455269	0.039440177	0.032007203	0.08641741	0.061909974	0.09138137	0.05237039	0.0072592916	0.06170302	0.010648242	0.016903788
cell2166	0.56856763	0.020838808	0.0	0.029815555	0.083935544	0.0	0.05860013	0.078811005	0.0	0.08411711	0.0069454443	0.05926947
cell2167	0.5028929	0.071166106	0.019569749	0.035204563	0.061962232	0.027478948	0.046366915	0.019275738	0.013357584	0.0	0.18113667	0.028192606
cell2168	0.47937146	0.03691418	0.0	0.035001498	0.094423324	0.025446123	0.12329514	0.06308549	0.008837328	0.0	0.031019887	0.10002442
cell2169	0.46930203	0.060172994	0.06287398	0.015327924	0.07854699	0.060506772	0.13105573	0.07760017	0.047361553	0.0032384002	0.0	0.0
cell2170	0.49015912	0.08737215	0.0054795397	0.049979363	0.06819944	0.033515573	0.04113038	0.0	0.0511021	0.055108435	0.039810378	0.07667504
cell2171	0.54532146	0.03175292	0.026398318	0.019580597	0.076233305	0.10023849	0.033483144	0.07525965	0.026598644	0.031670783	0.010294872	0.023700405
cell2172	0.5080347	0.052879963	0.034959048	0.0465007	0.008398135	0.041837215	0.026986435	0.07444601	0.06455614	0.097987324	0.021373296	0.01359486
cell2173	0.6500646	0.058445122	0.011214532	0.055408817	0.06473505	0.0128372405	0.059394147	0.042329706	0.0009030024	0.031506766	0.020683846	0.0
cell2174	0.44670543	0.058844563	0.053415842	0.05996109	0.06889371	0.034536645	0.04783874	0.005537707	0.010116871	0.027539095	0.07564387	0.107766435
cell2175	0.44171348	0.025677789	0.0	0.029064272	0.005717771	0.0	0.06935706	0.05447728	0.07834358	0.056826863	0.22010602	0.008788909
cell2176	0.4416658	0.0714957	0.08627807	0.06834883	0.053686228	0.038413394	0.010856231	0.03331051	0.09814054	0.08381052	0.01227349	0.0038757806
cell2177	0.5011769	0.04886888	0.0	0.016218826	0.08293629	0.06955855	0.07000123	0.07240205	0.025216216	0.04174216	0.0	0.056672946
cell2178	0.6182023	0.040604565	0.0	0.0865191	0.003344569	0.034528058	0.034758214	0.053792424	0.056234166	0.040179074	0.0011953468	0.023931913
cell2179	0.62230223	0.053358167	0.0043330654	0.0	0.03448675	2.306048e-05	0.05458526	0.0461295	0.037125826	0.12079524	0.0	0.03265058
cell2180	0.4995506	0.07441264	0.05652766	0.05260505	0.045453466	0.025949264	0.04348837	0.027473597	0.07299784	0.056762174	0.023837324	0.0
cell2181	0.44943854	0.079243094	0.031371035	0.067550994	0.09787233	0.031336803	0.06517923	0.058796518	0.06651217	0.03395718	0.01474584	0.0014668253
cell2182	0.50239277	0.0068999873	0.1315907	0.07322966	0.022510467	0.061187055	0.081709586	0.04977304	0.0	0.008422725	0.024320442	0.063056566
cell2183	0.5133294	0.04993451	0.055089377	0.061999463	0.06282078	0.018429222	0.11021141	0.0443612	0.030742958	0.04328779	0.010670225	0.0129246
cell2184	0.46236357	0.008022137	0.012618121	0.0	0.051027633	0.0	0.012651369	0.013011096	0.004546277	0.023448654	0.4044176	0.009825396
cell2185	0.4613218	0.03083093	0.06716725	0.057964534	0.09857438	0.062296953	0.05390374	0.08668663	0.04513042	0.03801083	0.015515567	0.0003667769
cell2186	0.4401971	0.07197087	0.05937223	0.03735289	0.10504402	0.012949328	0.09790693	0.06920482	0.0	0.07651389	0.0023669184	0.013563073
cell2187	0.3892087	0.020657405	0.02395337	0.05709394	0.010153883	0.0	0.03812688	0.069875285	0.07238099	0.03590077	0.23462278	0.019621165
cell2188	0.46804336	0.0025421442	0.016793063	0.059337594	0.066265315	0.07005377	0.056210674	0.0786203	0.04200761	0.05763217	0.03220864	0.04613217
cell2189	0.5633222	0.020967603	0.035462745	0.0395219	0.13041076	0.0	0.017859502	0.02905143	0.024946671	0.100667685	0.01980333	0.017378133
cell2190	0.5160706	0.020910177	0.035437938	0.0	0.009031765	0.06290444	0.012123356	0.059910458	0.08131807	0.11159548	0.03842147	0.051857676
cell2191	0.48033315	0.107516795	0.007364706	0.0378417	0.07032013	0.042959496	0.048883572	0.040936824	0.02073648	0.079659246	0.0559519	0.0
cell2192	0.5396574	0.0	0.03224111	0.03210739	0.0674495	0.034421507	0.06817044	0.079772465	0.0002845859	0.0	0.01579132	0.15318123
cell2193	0.5759989	0.078601085	0.03552801	0.0	0.08013935	0.009291864	0.051967382	0.004619921	0.018992843	0.04694902	0.068191566	0.04169671
cell2194	0.5452671	0.023854792	0.0025204176	0.076307245	0.0029973616	0.034710765	0.044843845	0.07803835	0.12239143	0.015135815	0.035643704	0.033189733
cell2195	0.5253777	0.056705892	0.01648802	0.072482966	0.08275811	0.03395959	0.028617816	0.05834294	0.047483657	0.0586092	0.020323228	0.0
cell2196	0.4605955	0.031223921	0.023014678	0.020634765	0.059811488	0.0017920035	0.06205684	0.12816837	0.08359105	0.06165014	0.0	0.068090096
cell2197	0.49950862	0.022954468	0.051171046	0.035189856	0.07922045	0.0346574	0.11418313	0.05482562	0.0	0.0033165738	0.028916107	0.08324756
cell2198	0.47628263	0.05831727	0.053939342	0.031944096	0.021979734	0.04646954	0.06737025	0.031291172	0.05844356	0.03095821	0.113785416	0.0
cell2199	0.5226158	0.0	0.07682983	0.0	0.06452864	0.012160137	0.09398337	0.009404699	0.009844636	0.0	0.111002535	0.08791983
cell2200	0.62221473	0.08420369	0.0035583114	0.06012232	0.014882503	0.029287865	0.046954166	0.06145471	0.067733966	0.013291704	0.010845365	0.0
cell2201	0.5093381	0.032125898	0.052991703	0.04004042	0.04770704	0.09710372	0.0	0.045158256	0.06948719	0.07179646	0.05248624	0.0
cell2202	0.48139122	0.0038275884	0.05305663	0.07286256	0.08709637	0.039202612	0.05218864	0.09613193	0.06711597	0.023018194	0.0058823414	0.012532568
cell2203	0.5458715	0.0	0.0578506	0.07104593	0.04740767	0.021835482	0.06541518	0.048306324	0.058534782	0.0	0.023538241	0.07126643
cell2204	0.56013376	0.05134137	0.020558715	0.08151778	0.0	0.061791148	0.0	0.0	0.08068651	0.1386932	0.0076613836	0.0
cell2205	0.5650932	0.058671795	0.031864528	0.00069939625	0.027678698	0.0	0.050962567	0.024482254	0.025898177	0.15969577	0.0403778	0.0
cell2206	0.5199235	0.08110593	0.060348462	0.011964487	0.014219133	0.01724505	0.06463794	0.061349925	0.096652314	0.035825312	0.031670917	0.0
cell2207	0.43479243	0.039681662	0.05481863	0.02596944	0.11025249	0.0	0.015399987	0.11358117	0.09121708	0.091799736	0.018404156	0.0
cell2208	0.57592475	0.030675635	0.002971477	0.041967735	0.07314306	0.0053707496	0.03939186	0.062171053	0.05114854	0.07586644	0.013793712	0.014896514
cell2209	0.3876517	0.02706442	0.051990543	0.049994748	0.032185495	0.0501002	0.06466471	0.100968085	0.08462872	0.013042383	0.08759281	0.035339743
cell2210	0.5494324	1.998158e-05	0.03291577	0.03852753	0.039409358	0.108682595	0.07909534	0.05855688	0.04151883	0.005392507	0.0067581334	0.04663127
cell2211	0.46377832	0.020763986	0.038361333	0.07802196	0.06347172	0.0343034	0.079574056	0.029446522	0.06371353	0.043847058	0.0035092235	0.09164859
cell2212	0.4716271	0.0356489	0.02518826	0.019004622	0.09015785	0.055928797	0.05214834	0.086468965	0.031971775	0.04572045	0.001061675	0.08937559
cell2213	0.6495898	0.02907371	0.07570632	0.030233592	0.027376158	0.0	0.0402357	0.029496096	0.08021521	0.023966078	0.0059111384	0.0061172815
cell2214	0.44429913	0.011934991	0.022182653	0.06719016	0.11523986	0.035362516	0.07329842	0.07832811	0.0	0.056053206	0.0003567437	0.09863481
cell2215	0.5663924	0.059764974	0.062430486	0.03698479	0.05925016	0.01641105	0.07363125	0.057064407	0.033775233	0.030457444	0.014948335	0.0
cell2216	0.5166236	0.016663415	0.022991706	0.020984733	0.056412067	0.0	0.06342137	0.08420407	0.05320924	0.089845955	0.00890406	0.043089032
cell2217	0.56849146	0.009883602	0.07546963	0.09057693	0.0041589653	0.0	0.02433239	0.012921693	0.11935436	0.045576483	0.0075500193	0.05233529
cell2218	0.5032869	0.051966805	0.022858394	0.03658799	0.09399562	0.049024932	0.01573107	0.08296336	0.041232076	0.07002257	0.03167848	0.019469395
cell2219	0.55978954	0.025355583	0.0	0.067045845	0.10659674	0.042954747	0.12782367	0.0	0.0	0.004819326	0.02088353	0.045916222
cell2220	0.6454321	0.0	0.0	0.02987278	0.041657392	0.005454532	0.06006838	0.03971072	0.0	0.081040174	0.013260876	0.077258535
cell2221	0.49198365	0.037687678	0.06497372	0.029976685	0.06984817	0.059032988	0.076170884	0.06047002	0.04626683	0.00025795845	0.020224717	0.03864084
cell2222	0.49021003	0.012694425	0.10068313	0.034200322	0.045995124	0.0	0.06804741	0.06397878	0.060722645	0.0723484	0.0047535966	0.043597005
cell2223	0.4943629	0.07560615	0.07005741	0.00600275	0.082376786	0.028304162	0.05525742	0.03706278	0.038276717	0.036637984	0.031493317	0.017071977
cell2224	0.5644962	0.0	0.015674489	0.0351433	0.086118266	0.02953275	0.0059208493	0.07259383	0.044869784	0.07956226	0.0066538667	0.055985782
cell2225	0.5406282	0.037032217	0.06240851	0.01252954	0.005271459	0.009988985	0.07532904	0.045604978	0.13524237	0.039191287	0.025890084	0.027546445
cell2226	0.4827775	0.018974692	0.03073883	0.09202095	0.0855565	0.033463843	0.07763632	0.075399406	0.0027895458	0.00202402	0.0020360204	0.07691829
cell2227	0.50748664	0.06538761	0.03414739	0.049978953	0.097109176	0.05868913	0.06098746	0.052188434	0.04006836	0.0421716	0.012268086	0.004274719
cell2228	0.4966562	0.106650114	0.0	0.045523632	0.103773445	0.03953094	0.056210753	0.10941885	0.0049940506	0.01913854	0.016541548	0.0
cell2229	0.52603453	0.015650693	0.014801104	0.06508911	0.05627325	0.034113895	0.044098347	0.08983538	0.036971286	0.024610173	0.0	0.08989639
cell2230	0.555547	0.07648583	0.0	0.042000335	0.001226671	0.05919289	0.052109133	0.05477746	0.06293412	0.05232771	0.041154042	0.004620996
